d_model,nhead,ff_dim,num_layers,dropout,lr,batch_size,use_pos_weight,epochs,patience,early_stop_on,val_acc,val_precision,val_recall,val_f1,val_roc_auc,val_threshold,test_acc,test_precision,test_recall,test_f1,test_roc_auc
64,2,128,3,0.1,0.0003,32,True,50,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5064516129032257,0.42500000000000004,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5775
256,2,256,2,0.3,0.0003,16,False,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5064516129032257,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6074999999999999
128,4,512,3,0.1,0.001,16,False,50,2,roc_auc,0.4788732394366197,0.4318181818181818,0.6129032258064516,0.5066666666666667,0.5056451612903227,0.1,0.46938775510204084,0.47435897435897434,0.7708333333333334,0.5873015873015873,0.47125000000000006
256,4,512,3,0.1,0.0003,32,False,50,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5056451612903227,0.2,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5358333333333334
128,2,128,1,0.4,0.0003,32,False,50,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5056451612903226,0.375,0.5,0.4948453608247423,1.0,0.6620689655172414,0.5683333333333334
64,8,512,3,0.4,0.0005,32,False,50,2,roc_auc,0.4788732394366197,0.45454545454545453,0.967741935483871,0.6185567010309279,0.5056451612903226,0.42500000000000004,0.5204081632653061,0.5056179775280899,0.9375,0.656934306569343,0.5183333333333333
128,2,512,2,0.2,0.0003,32,False,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5056451612903226,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.62625
64,4,128,3,0.2,0.001,32,False,50,2,roc_auc,0.5070422535211268,0.4666666666666667,0.9032258064516129,0.6153846153846154,0.5056451612903226,0.4,0.5,0.4942528735632184,0.8958333333333334,0.6370370370370371,0.5570833333333334
256,2,128,3,0.3,0.0003,16,False,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5056451612903226,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5254166666666668
64,4,512,1,0.2,0.001,32,False,50,2,roc_auc,0.5070422535211268,0.46774193548387094,0.9354838709677419,0.6236559139784946,0.5056451612903226,0.475,0.5510204081632653,0.525,0.875,0.65625,0.5912499999999999
64,8,256,3,0.2,0.0005,32,True,50,2,roc_auc,0.4788732394366197,0.45588235294117646,1.0,0.6262626262626263,0.5056451612903226,0.42500000000000004,0.5,0.4946236559139785,0.9583333333333334,0.6524822695035462,0.6220833333333333
64,2,512,3,0.2,0.0005,16,True,50,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5048387096774194,0.45000000000000007,0.5306122448979592,0.5106382978723404,1.0,0.676056338028169,0.61625
128,8,512,1,0.2,0.0005,32,True,50,2,roc_auc,0.5211267605633803,0.4745762711864407,0.9032258064516129,0.6222222222222222,0.5048387096774194,0.525,0.5204081632653061,0.5072463768115942,0.7291666666666666,0.5982905982905983,0.5679166666666666
64,4,128,2,0.4,0.001,32,False,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5048387096774194,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.49999999999999994
128,2,256,2,0.1,0.0005,32,False,50,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5048387096774194,0.275,0.5,0.4948453608247423,1.0,0.6620689655172414,0.5783333333333333
128,8,512,3,0.4,0.0005,16,True,50,2,roc_auc,0.4647887323943662,0.4492753623188406,1.0,0.62,0.5048387096774194,0.225,0.47959183673469385,0.4842105263157895,0.9583333333333334,0.6433566433566433,0.44125
128,2,256,2,0.3,0.001,32,True,50,2,roc_auc,0.4788732394366197,0.45454545454545453,0.967741935483871,0.6185567010309279,0.5048387096774194,0.5,0.5,0.49473684210526314,0.9791666666666666,0.6573426573426573,0.47875
64,4,512,3,0.1,0.0003,16,True,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5048387096774193,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.62625
256,2,256,1,0.2,0.001,16,False,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5040322580645162,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6158333333333332
256,8,512,3,0.1,0.0003,16,False,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5040322580645161,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5416666666666667
128,2,512,3,0.3,0.0003,32,False,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5040322580645161,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6020833333333333
128,2,256,2,0.4,0.0005,32,False,50,2,roc_auc,0.49295774647887325,0.46153846153846156,0.967741935483871,0.625,0.5040322580645161,0.45000000000000007,0.5612244897959183,0.5280898876404494,0.9791666666666666,0.6861313868613139,0.6075
128,2,256,2,0.3,0.001,32,False,50,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5040322580645161,0.275,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6245833333333334
128,8,128,1,0.2,0.0005,16,False,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5040322580645161,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5775000000000001
64,8,256,1,0.3,0.0005,32,True,50,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5040322580645161,0.375,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6754166666666667
128,2,128,2,0.2,0.001,16,False,50,2,roc_auc,0.49295774647887325,0.46153846153846156,0.967741935483871,0.625,0.5040322580645161,0.30000000000000004,0.4489795918367347,0.46808510638297873,0.9166666666666666,0.6197183098591549,0.58125
64,8,128,2,0.2,0.0003,16,False,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5040322580645161,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.57375
64,4,512,3,0.4,0.0005,16,False,50,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5040322580645161,0.375,0.4897959183673469,0.4895833333333333,0.9791666666666666,0.6527777777777778,0.5679166666666666
128,8,128,1,0.2,0.001,16,False,50,2,roc_auc,0.4788732394366197,0.45454545454545453,0.967741935483871,0.6185567010309279,0.504032258064516,0.30000000000000004,0.5102040816326531,0.5,0.9375,0.6521739130434783,0.5458333333333334
128,2,128,2,0.4,0.0003,32,True,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.503225806451613,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.675
256,2,256,3,0.1,0.0005,32,True,50,2,roc_auc,0.5070422535211268,0.4583333333333333,0.7096774193548387,0.5569620253164557,0.503225806451613,0.15000000000000002,0.5102040816326531,0.5,0.5625,0.5294117647058824,0.5825
128,2,512,2,0.1,0.0003,32,True,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5032258064516129,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.4683333333333333
256,2,128,3,0.3,0.0003,16,True,50,2,roc_auc,0.4647887323943662,0.4492753623188406,1.0,0.62,0.5032258064516129,0.325,0.5,0.4948453608247423,1.0,0.6620689655172414,0.5158333333333334
64,4,128,1,0.3,0.0005,16,True,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5032258064516129,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5495833333333333
256,8,128,2,0.3,0.0005,32,True,50,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5032258064516129,0.25,0.46938775510204084,0.4787234042553192,0.9375,0.6338028169014085,0.5341666666666667
128,4,512,3,0.4,0.0005,32,True,50,2,roc_auc,0.4788732394366197,0.453125,0.9354838709677419,0.6105263157894737,0.5024193548387097,0.30000000000000004,0.5204081632653061,0.5054945054945055,0.9583333333333334,0.6618705035971223,0.5820833333333333
256,2,128,2,0.1,0.0003,32,False,50,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5024193548387097,0.275,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.64875
128,2,512,3,0.2,0.0005,32,False,50,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5024193548387097,0.35,0.4897959183673469,0.4895833333333333,0.9791666666666666,0.6527777777777778,0.7050000000000001
256,2,256,3,0.3,0.0003,16,False,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5024193548387097,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6745833333333333
128,8,128,3,0.1,0.0003,32,False,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5024193548387097,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5583333333333333
64,4,512,2,0.2,0.001,16,False,50,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5024193548387097,0.1,0.5204081632653061,0.5052631578947369,1.0,0.6713286713286714,0.5558333333333333
64,8,256,2,0.3,0.0003,16,True,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5024193548387097,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.54875
64,4,512,1,0.3,0.0005,32,True,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5024193548387097,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5908333333333333
64,2,128,2,0.3,0.0005,32,True,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5024193548387097,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5454166666666668
64,8,128,2,0.3,0.0005,16,True,50,2,roc_auc,0.4507042253521127,0.43333333333333335,0.8387096774193549,0.5714285714285714,0.5024193548387097,0.125,0.5408163265306123,0.5168539325842697,0.9583333333333334,0.6715328467153284,0.685
256,4,128,1,0.3,0.0003,32,True,50,2,roc_auc,0.4647887323943662,0.4492753623188406,1.0,0.62,0.5016129032258065,0.325,0.46938775510204084,0.4787234042553192,0.9375,0.6338028169014085,0.6633333333333333
64,4,512,2,0.3,0.0003,16,True,50,2,roc_auc,0.4788732394366197,0.45161290322580644,0.9032258064516129,0.6021505376344086,0.5016129032258064,0.225,0.5510204081632653,0.5256410256410257,0.8541666666666666,0.6507936507936508,0.6666666666666667
64,2,256,3,0.3,0.001,16,False,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5016129032258064,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5416666666666666
256,8,512,3,0.1,0.0005,32,False,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5016129032258064,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6479166666666667
128,8,128,1,0.4,0.0005,32,True,50,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5016129032258064,0.375,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.565
64,2,128,3,0.2,0.001,16,True,50,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5016129032258063,0.17500000000000002,0.4897959183673469,0.4895833333333333,0.9791666666666666,0.6527777777777778,0.615
128,4,512,3,0.1,0.0005,32,False,50,2,roc_auc,0.4647887323943662,0.42857142857142855,0.6774193548387096,0.525,0.5008064516129033,0.1,0.5408163265306123,0.5211267605633803,0.7708333333333334,0.6218487394957983,0.5633333333333334
64,2,256,1,0.4,0.0005,32,False,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5008064516129033,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5700000000000001
64,4,128,1,0.4,0.0005,16,False,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5008064516129033,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5449999999999999
64,4,128,2,0.1,0.0005,32,False,50,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5008064516129033,0.35,0.4897959183673469,0.4895833333333333,0.9791666666666666,0.6527777777777778,0.48833333333333334
64,8,512,2,0.4,0.0003,16,True,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5008064516129032,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.53875
256,8,128,3,0.1,0.001,32,False,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5008064516129032,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5416666666666666
256,4,128,3,0.4,0.0003,16,False,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5008064516129032,0.1,0.5204081632653061,0.5052631578947369,1.0,0.6713286713286714,0.5866666666666667
64,4,512,3,0.1,0.0003,16,False,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5008064516129032,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5408333333333333
256,8,256,1,0.4,0.001,16,False,50,2,roc_auc,0.4647887323943662,0.44776119402985076,0.967741935483871,0.6122448979591837,0.5000000000000001,0.35,0.47959183673469385,0.4842105263157895,0.9583333333333334,0.6433566433566433,0.5645833333333333
64,2,512,2,0.2,0.0003,16,False,50,2,roc_auc,0.4788732394366197,0.45588235294117646,1.0,0.6262626262626263,0.5,0.25,0.5,0.4945054945054945,0.9375,0.6474820143884892,0.4991666666666667
64,4,512,1,0.1,0.001,16,False,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.68
64,2,256,3,0.3,0.001,32,False,50,2,roc_auc,0.43661971830985913,0.43478260869565216,0.967741935483871,0.6,0.5,0.1,0.5,0.49473684210526314,0.9791666666666666,0.6573426573426573,0.5954166666666667
256,4,256,3,0.4,0.001,32,True,50,2,roc_auc,0.4788732394366197,0.45588235294117646,1.0,0.6262626262626263,0.5,0.2,0.5,0.4948453608247423,1.0,0.6620689655172414,0.6429166666666667
128,2,512,1,0.4,0.001,16,True,50,2,roc_auc,0.4225352112676056,0.42857142857142855,0.967741935483871,0.594059405940594,0.5,0.1,0.5,0.4948453608247423,1.0,0.6620689655172414,0.6275
128,2,128,1,0.3,0.001,16,True,50,2,roc_auc,0.4647887323943662,0.43859649122807015,0.8064516129032258,0.5681818181818182,0.5,0.125,0.5408163265306123,0.5172413793103449,0.9375,0.6666666666666666,0.6029166666666668
256,4,512,3,0.3,0.001,16,True,50,2,roc_auc,0.49295774647887325,0.44680851063829785,0.6774193548387096,0.5384615384615384,0.49999999999999994,0.1,0.6632653061224489,0.631578947368421,0.75,0.6857142857142857,0.6845833333333333
256,4,128,2,0.2,0.0005,16,True,50,2,roc_auc,0.4788732394366197,0.45588235294117646,1.0,0.6262626262626263,0.49919354838709684,0.1,0.5102040816326531,0.5,0.9583333333333334,0.6571428571428571,0.6079166666666668
128,4,512,2,0.1,0.001,16,False,50,2,roc_auc,0.49295774647887325,0.4528301886792453,0.7741935483870968,0.5714285714285714,0.49919354838709684,0.25,0.5408163265306123,0.5211267605633803,0.7708333333333334,0.6218487394957983,0.6470833333333333
128,2,512,1,0.2,0.0003,16,True,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.4991935483870968,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6133333333333333
64,8,256,1,0.2,0.0005,32,False,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.4991935483870968,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5725
64,2,512,2,0.4,0.0003,16,True,50,2,roc_auc,0.4647887323943662,0.4492753623188406,1.0,0.62,0.49919354838709673,0.5,0.5612244897959183,0.5274725274725275,1.0,0.6906474820143885,0.5425
64,8,128,2,0.2,0.0005,16,True,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.49838709677419357,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5125
128,2,128,3,0.3,0.001,32,False,50,2,roc_auc,0.43661971830985913,0.4307692307692308,0.9032258064516129,0.5833333333333334,0.49838709677419357,0.1,0.5408163265306123,0.5164835164835165,0.9791666666666666,0.6762589928057554,0.6479166666666667
128,8,128,1,0.4,0.0005,32,False,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.49838709677419357,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5329166666666667
128,2,128,1,0.1,0.0003,32,False,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.49838709677419357,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6691666666666667
64,2,256,2,0.2,0.001,16,False,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.49838709677419357,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6691666666666667
64,4,256,1,0.1,0.0005,32,True,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.49838709677419357,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5229166666666667
256,2,128,1,0.2,0.001,32,False,50,2,roc_auc,0.4788732394366197,0.4482758620689655,0.8387096774193549,0.5842696629213483,0.49838709677419357,0.125,0.5204081632653061,0.5061728395061729,0.8541666666666666,0.6356589147286822,0.6479166666666668
128,2,256,1,0.4,0.001,16,False,50,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.49838709677419357,0.375,0.46938775510204084,0.4787234042553192,0.9375,0.6338028169014085,0.6050000000000001
128,2,128,2,0.3,0.0005,16,False,50,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.49838709677419357,0.325,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.69625
128,2,256,1,0.2,0.0005,16,True,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.4983870967741935,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5420833333333333
64,4,256,2,0.4,0.0005,16,False,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.4983870967741935,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.4841666666666667
64,8,256,1,0.3,0.001,32,True,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.49838709677419346,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5325
64,2,256,2,0.3,0.001,16,True,50,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.49758064516129036,0.375,0.5204081632653061,0.5054945054945055,0.9583333333333334,0.6618705035971223,0.6983333333333333
64,8,256,1,0.1,0.001,32,False,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.49758064516129036,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5204166666666666
64,2,256,3,0.4,0.001,32,True,50,2,roc_auc,0.4647887323943662,0.4492753623188406,1.0,0.62,0.4975806451612903,0.375,0.45918367346938777,0.47368421052631576,0.9375,0.6293706293706294,0.5166666666666667
64,2,256,1,0.3,0.0005,32,False,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.4975806451612903,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.4945833333333334
128,2,512,2,0.2,0.0005,16,False,50,2,roc_auc,0.4788732394366197,0.45588235294117646,1.0,0.6262626262626263,0.49758064516129025,0.225,0.5306122448979592,0.5106382978723404,1.0,0.676056338028169,0.5833333333333333
256,2,256,1,0.2,0.0005,16,False,50,2,roc_auc,0.5492957746478874,0.49056603773584906,0.8387096774193549,0.6190476190476191,0.49677419354838714,0.375,0.5612244897959183,0.5396825396825397,0.7083333333333334,0.6126126126126126,0.59375
128,4,512,3,0.4,0.0005,16,True,50,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.49677419354838714,0.4,0.5,0.49473684210526314,0.9791666666666666,0.6573426573426573,0.5829166666666666
64,2,256,1,0.2,0.0005,32,False,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.49677419354838714,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.44125000000000003
64,8,128,3,0.1,0.0005,32,True,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.49677419354838714,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5395833333333333
256,8,512,2,0.4,0.0003,16,True,50,2,roc_auc,0.5070422535211268,0.4666666666666667,0.9032258064516129,0.6153846153846154,0.49677419354838714,0.42500000000000004,0.5102040816326531,0.5,0.8333333333333334,0.625,0.6437499999999999
128,4,512,2,0.4,0.0005,16,False,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.4967741935483871,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6345833333333333
128,8,512,1,0.1,0.0005,16,True,50,2,roc_auc,0.4507042253521127,0.42857142857142855,0.7741935483870968,0.5517241379310345,0.4967741935483871,0.1,0.6020408163265306,0.5584415584415584,0.8958333333333334,0.688,0.6783333333333333
64,2,256,1,0.1,0.0003,16,False,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.49596774193548393,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.42791666666666667
256,8,512,2,0.3,0.001,16,False,50,2,roc_auc,0.5492957746478874,0.4878048780487805,0.6451612903225806,0.5555555555555556,0.4959677419354839,0.30000000000000004,0.5816326530612245,0.5573770491803278,0.7083333333333334,0.6238532110091743,0.6741666666666667
64,2,512,3,0.1,0.0005,32,False,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.4959677419354839,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5979166666666667
256,8,512,2,0.2,0.0003,32,True,50,2,roc_auc,0.4507042253521127,0.43103448275862066,0.8064516129032258,0.5617977528089888,0.4951612903225807,0.1,0.5714285714285714,0.5357142857142857,0.9375,0.6818181818181818,0.68375
256,8,256,2,0.2,0.0003,16,True,50,2,roc_auc,0.4647887323943662,0.44776119402985076,0.967741935483871,0.6122448979591837,0.49516129032258066,0.4,0.5408163265306123,0.5168539325842697,0.9583333333333334,0.6715328467153284,0.6370833333333334
64,8,512,3,0.4,0.001,16,True,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.49516129032258066,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5420833333333334
64,2,512,3,0.3,0.0003,16,True,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.49516129032258066,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6475000000000001
256,4,128,3,0.1,0.0005,16,False,50,2,roc_auc,0.5070422535211268,0.4523809523809524,0.6129032258064516,0.5205479452054794,0.49516129032258066,0.1,0.6020408163265306,0.576271186440678,0.7083333333333334,0.6355140186915887,0.5966666666666667
64,2,128,1,0.3,0.0003,16,False,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.4951612903225806,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5891666666666666
128,4,256,2,0.2,0.0005,32,True,50,2,roc_auc,0.49295774647887325,0.46153846153846156,0.967741935483871,0.625,0.4951612903225806,0.375,0.46938775510204084,0.4782608695652174,0.9166666666666666,0.6285714285714286,0.6425000000000001
64,8,512,2,0.4,0.001,32,True,50,2,roc_auc,0.4647887323943662,0.4492753623188406,1.0,0.62,0.49435483870967745,0.42500000000000004,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5516666666666666
256,2,256,2,0.2,0.0003,16,True,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.49435483870967745,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.47583333333333333
128,8,256,1,0.4,0.001,32,False,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.49435483870967745,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6895833333333333
128,2,128,2,0.1,0.0005,16,False,50,2,roc_auc,0.5352112676056338,0.48148148148148145,0.8387096774193549,0.611764705882353,0.4943548387096774,0.325,0.5408163265306123,0.52,0.8125,0.6341463414634146,0.6066666666666667
128,4,128,3,0.4,0.0003,16,True,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.4943548387096774,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.56
128,8,256,1,0.1,0.0005,32,True,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.4943548387096774,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6529166666666667
64,2,512,2,0.2,0.0003,16,True,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.49435483870967734,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5750000000000001
64,2,512,1,0.1,0.001,32,False,50,2,roc_auc,0.49295774647887325,0.46153846153846156,0.967741935483871,0.625,0.49354838709677423,0.375,0.5612244897959183,0.5294117647058824,0.9375,0.6766917293233082,0.6375000000000001
128,4,128,1,0.1,0.001,16,True,50,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.49354838709677423,0.375,0.4897959183673469,0.4895833333333333,0.9791666666666666,0.6527777777777778,0.5020833333333334
64,4,128,2,0.2,0.001,32,False,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.4935483870967742,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6012500000000001
128,8,256,2,0.2,0.0003,16,True,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.4935483870967742,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5591666666666666
256,2,512,3,0.4,0.0005,16,False,50,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.4935483870967742,0.2,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6120833333333333
128,4,128,1,0.4,0.0003,16,True,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.4935483870967742,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5275000000000001
64,4,128,3,0.4,0.0003,32,False,50,2,roc_auc,0.4647887323943662,0.4492753623188406,1.0,0.62,0.492741935483871,0.5,0.5102040816326531,0.5,1.0,0.6666666666666666,0.5441666666666667
